RowID,Structure,Nitrosoimine,Nitrosated_hetSub_amine,N_in_aromatic_ring,Acyclic,piperidine,N4_sub_piperazine,N4_unsub_piperazine,morpholine,pyrrolidine,ring_size_3,ring_size_4,ring_size_5,ring_size_6,ring_size_7,Et_Me_only,Has_Et_Me,Has_a_CH2,Heterosubstituted_a_carbon,Multiple_nitroso,Has_t_butyl,Has_i_propyl,One_C_aromatic,Both_C_aromatic,Allylic_Or_Propargylic,Benzylic,Vinyl_or_Alkynyl,Has_b_EWG_strong,Has_b_EWG_weak,Has_a_Nitrile,Carboxylic_acid,Nitrosamine,Nitrosoamide,ring_size_8_plus,Nitrosourea,Nitrosoamidine,Nitrosocarbamate,Nitrosoguanidine,Nitrosated_primary_amine,Nitramine,Nitrosohydroxylamine,Nitroso_sulphonamide,pKaH of parent amine,activated feature,deactivated feature,overall potency category,Average Mass,CAS (Unique concatenate),CAS (Count),calculate_score
Row4814,ClC3=CC(Cl)=C(NC1=C2C=C(OC)C(OCCCN(CCN(C)CC=O)N=O)=CC2=NC=C1C#N)C=C3OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.682787017,0,0,"no features from either list, medium",575.4445936,,0,2
Row4815,FC4=CC=C(C(N1CCN(CC1)C=2NC(=NCC=C)N=C(N(CC=C)N=O)N=2)C3=CC=C(F)C=C3)C=C4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.822980664,1,1,"both, medium but review",506.5513115,27469-53-0,1,3
Row4816,FC=3C=CC(C(N(CCN(CC=O)C=1NC(=NCC=C)N=C(NCC=C)N=1)N=O)C2=CC=C(F)C=C2)=CC=3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.826391452,1,1,"both, medium but review",522.5507164,27469-53-0,1,3
Row4817,FC=3C=CC(C(N(CCN(N=O)C=1NC(=NCC=C)N=C(NCC=C)N=1)CC=O)C2=CC=C(F)C=C2)=CC=3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-6.250122948,0,1,potency-reducing feature,522.5507164,27469-53-0,1,4
Row4818,[H]C2(N(CC[C@@]([C@]([H])(C)C=O)(C(O)=O)c1ccccc1)N=O)CCC(CC2)(C#N)c3ccc(F)cc3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.146392903,0,1,potency-reducing feature,465.517607,79516-68-0,1,7
Row4819,[H]C2(N(C[C@@]([H])(C)[C@@](CC=O)(C(O)=O)c1ccccc1)N=O)CCC(CC2)(C#N)c3ccc(F)cc3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.105089787,0,1,potency-reducing feature,465.517607,79516-68-0,1,6
Row4820,[H][C@]24C[C@@]1([H])[C@]([H])(N(C)N=O)C(C(C(N)=O)C([C@@]1(O)C(C2C(=O)C=5C(O)=C(NC(CN3CCCC3)=O)C=C(F)C=5C4)=O)=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.457436061,1,1,"both, medium but review",573.5280381,,0,3
Row4821,[H][C@](N)(CCCCN)C(NC=1C=CC(=CC=1)C(CN2C(=NC=3C=CC=CC2=3)C4=NON=C4N(CCC#N)N=O)=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.359109319,0,1,potency-reducing feature,544.5661263,,0,3
Row4822,Oc2c(OC)ccc3CC(N(CCc1ccc(OC)cc1-c23)N=O)CCc4ccccc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.751854954,0,1,potency-reducing feature,432.5125006,,0,4
Row4823,O(C(C)(C)CN(CCCCC=O)N=O)C(=O)c1cccc2c(=O)c(C)c(oc12)-c3ccccc3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.868488522,0,0,"no features from either list, medium",464.5113104,,0,1
Row4824,O(CCN(CCOC1=CC=C(C=C1)C3=CN=C(CC(NCC=2C=CC=CC=2)=O)C=C3)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.520134554,0,0,"no features from either list, medium",476.5253119,,0,2
Row4825,O1CC(C)(C1)COc2ccc3n(cnc3c2)-c4nc5c(N(CCC(N)CC=O)N=O)cccc5cc4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.071178065,0,1,potency-reducing feature,488.5393134,,0,3
Row4826,Clc6ccc1OCOc1c6Nc4ncnc5cc(OCCN2CCN(CC2)N=O)cc(OC3CCOCC3)c45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.49473607,0,0,"no features from either list, medium",556.9990016,,0,3
Row4827,[H][C@](OC)(C(N2CC=3NN=C(NC(=O)C1=CC=C(N(CCN(C)CC=O)N=O)C=C1)C=3C2)=O)C4=CC=CC=C4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.319594087,0,1,potency-reducing feature,519.5533623,,0,4
Row4828,[H][C@](OC)(C(N2CC=3NN=C(NC(=O)C1=CC=C(N(CCN(C)N=O)CC=O)C=C1)C=3C2)=O)C4=CC=CC=C4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.036520746,1,0,potent feature,519.5533623,,0,1
Row4829,OC(C)(C)c1nc(ccc1)-n4n(CC=C)c(=O)c5cnc(Nc3ccc(N2CCN(CC2)N=O)cc3)nc45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.032654323,0,0,"no features from either list, medium",515.5679589,955365-80-7,1,3
Row4830,ClC=1C=CC2=C(N(C(C)CCCN(CC)CC)N=O)C=C(N=C2C=1)C=CC=3C=CC=CC=3Cl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.233693076,0,1,potency-reducing feature,485.4494489,529507-84-4,1,
Row4831,[H][C@@]1(O[C@](OC1)(Cn2ncnc2)c3ccc(Cl)cc3Cl)COc4ccc(N(CCN(CC=O)C(C)C)N=O)cc4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.884591602,0,1,potency-reducing feature,577.4604751,,0,4
Row4832,[H][C@@]1(O[C@](OC1)(Cn2ncnc2)c3ccc(Cl)cc3Cl)COc4ccc(N(CCN(C(C)C)N=O)CC=O)cc4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.167866922,0,1,potency-reducing feature,577.4604751,,0,3
Row4833,ClC4=C(OC)C=C(OC)C(Cl)=C4N=C(O)N(C)C=3N=CN=C(N(N=O)C=2C=CC(N1CCN(CC)CC1)=CC=2)C=3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.876213164,0,1,potency-reducing feature,589.4744766,,0,
Row4834,ClC3=C(OC)C=C(OC)C(Cl)=C3N=C(O)N(C)C=2N=CN=C(NC=1C=CC(N(CCN(CC)CC=O)N=O)=CC=1)C=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.889785479,0,1,potency-reducing feature,605.4738815,,0,4
Row4835,ClC3=C(OC)C=C(OC)C(Cl)=C3N=C(O)N(C)C=2N=CN=C(NC=1C=CC(N(CCN(CC)N=O)CC=O)=CC=1)C=2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.192496206,1,0,potent feature,605.4738815,,0,1
Row4836,FC=1C=CC(=CC=1)C(C(CCN(CCCOC=3C=C(C2CNC(C2)=O)C=CC=3OC)N=O)CC=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.177236425,0,0,"no features from either list, medium",499.5322983,,0,2
Row4837,FC4=CC=CC(NC(CC=3NN=C(N(N=O)C=1N=CN=C2C=C(OCCCN(CC)CCOP(O)(O)=O)C=CC=12)C=3)=O)=C4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.489487869,0,1,potency-reducing feature,616.5389808,,0,
Row4838,Oc1cc(O)c(cc1C(C)C)-c2onc(C(NCC)=O)c2-c3ccc(CN(CCOCC=O)N=O)cc3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.512771968,1,0,potent feature,510.5400033,,0,1
Row4839,[H][C@]34C[C@@]2([H])[C@]([H])(N(C)N=O)C(C(C(NCN1CCCC1)=O)C([C@@]2(O)C(C3C(=O)C=5C(O)=CC=CC=5[C@]4(O)C)=O)=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.382877895,1,1,"both, medium but review",542.5388131,,0,3
Row4840,[O-][N+](=O)C4=C(N(CCN1CCN(CC1)C(C=2C=CC=CC=2)C=3C=CC=CC=3)N=O)C=C(C)N=C4C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.543644429,0,1,potency-reducing feature,474.55579,,0,3
Row4841,[O-][N+](=O)C3=C(NCCN(CCN(C(C1=CC=CC=C1)C2=CC=CC=C2)N=O)CC=O)C=C(C)N=C3C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.657458041,1,1,"both, medium but review",490.5551949,,0,3
Row4842,[O-][N+](=O)C3=C(NCCN(CCN(CC=O)C(C1=CC=CC=C1)C2=CC=CC=C2)N=O)C=C(C)N=C3C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.391400889,0,0,"no features from either list, medium",490.5551949,,0,2
Row4843,FC(F)(F)c2ccc3Sc4ccccc4N(CCCN(CCN(CCC1OCCCO1)N=O)CC=O)c3c2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.56537247,0,0,"no features from either list, medium",552.6097258,,0,2
Row4844,FC(F)(F)c2ccc3Sc4ccccc4N(CCCN(CCN(CCC1OCCCO1)CC=O)N=O)c3c2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.899572247,0,0,"no features from either list, medium",552.6097258,,0,2
Row4845,O3C(C(N(C)N=O)c1c(OC)c2OCOc2cc1CC=O)c4c(OCC)c(OCC)c(OCC)c(N)c4C3=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.655142202,1,1,"both, medium but review",545.5394556,,0,2
Row4846,O3C(C(=O)c1c(OC)c2OCOc2cc1CCN(C)N=O)c4c(OCC)c(OCC)c(OCC)c(N)c4C3=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.515198002,1,0,potent feature,545.5394556,,0,1
Row4847,[H][C@](N([C@]([H])(CCC=1C=CC=CC=1)C(OCC)=O)N=O)(C)C(N(CC(O)=O)C2CC=3C=CC=CC=3C2)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.354162393,1,1,"both, medium but review",481.5418359,83435-66-9,1,
Row4848,O(C)c3ccccc3N(CCN(CCCOc1cc2c(C)c(C)c(=O)oc2cc1OC)CC=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.346722628,0,1,potency-reducing feature,497.5412408,,0,3
Row4849,O(C)c3ccccc3N(CCN(CCCOc1cc2c(C)c(C)c(=O)oc2cc1OC)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.063813666,0,0,"no features from either list, medium",497.5412408,,0,2
Row4850,O(C)CCOCCOCCOC(=O)C(=Cc1ccc2cc(N(CCCCC=O)N=O)ccc2c1)C#N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.712189437,0,1,potency-reducing feature,497.5412408,,0,4
Row4851,NC(CN(CCC(CC=O)C=1C=CC=2NC(=C(C(C)C)C=2C=1)C4=CN3N=CN=C3C(C)=C4C)N=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.090459153,1,0,potent feature,489.570434,2171019-55-7,1,2
Row4852,FC(F)(F)C2=CC=CC(N(CCN(CCOC(C(C)C1=CC=C(CC(C)C)C=C1)=O)CC=O)N=O)=C2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.227459793,0,1,potency-reducing feature,507.5461764,,0,4
Row4853,FC(F)(F)C2=CC=CC(N(CCN(CCOC(C(C)C1=CC=C(CC(C)C)C=C1)=O)N=O)CC=O)=C2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.278495065,0,0,"no features from either list, medium",507.5461764,,0,2
Row4854,FC(F)(F)c2ccccc2C1C(=C(N(CCN(CCOCC=O)N=O)C(C)=C1C(OCC)=O)C)C(OCC)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.867419562,0,0,"no features from either list, medium",555.5443912,,0,2
Row4855,[H][C@@]14Oc5c(O)ccc6CC([C@@]2(C[C@@]([H])(C(O)(C)C)[C@@]1(OC)C=C2)[C@]4(CCN(CC3CC3)N=O)c56)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.678493396,0,0,"no features from either list, medium",468.5430734,4406-22-8,1,1
Row4856,[H][C@]24Oc5c(O)ccc6C[C@@]([H])(N(CC1CC1)N=O)[C@@]3(C[C@]([H])(C(O)(C)C)[C@@]2(OC)C=C3)[C@@]4(CC=O)c56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.632600218,0,1,potency-reducing feature,468.5430734,4406-22-8,1,3
Row4857,[H][C@@]12OC5=C(OC(C)=O)C=CC=6C[C@@]4([H])N(CC[C@@]1([C@@]34C[C@]([H])([C@@](O)(C)CCC)[C@@]2(OC)C=C3)C5=6)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.513566469,0,1,potency-reducing feature,468.5430734,,0,5
Row4858,OC(CCc1ccc(O)cc1)c2c(OCCN(CCCCC=O)N=O)c(OC)c3occc3c2OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.197139719,0,0,"no features from either list, medium",500.5418833,,0,2
Row4859,[H][C@]3(N(C1C[C@@]2([H])CCC[C@]([H])(C1)C2)N=O)CCCC(C[C@@]([H])(C3)n4c(=O)c(C(O)=O)nc5ccccc45)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.875207762,0,1,potency-reducing feature,480.5570749,1126793-40-5,1,
Row4860,[H][C@@]3(N(C1C[C@@]2([H])CCC[C@]([H])(C1)C2)N=O)CCCC(C[C@@]([H])(C3)n4c(=O)c(C(O)=O)nc5ccccc45)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.875207762,0,1,potency-reducing feature,480.5570749,1126793-40-5,1,
Row4861,OC(COC=1C=CC(NC(CCC)=O)=CC=1C=2ON=CC=2)CN(CCC=3C=CC(OC)=C(OC)C=3)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.386395837,0,0,"no features from either list, medium",512.5558848,,0,3
Row4862,N(C(C)C)C(CN(CCN(CC=2N(CCC(=O)C=1C=CC=CC=1)C=3C=CC=CC=3N=2)N=O)CC=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.482080998,1,0,potent feature,492.5710764,,0,1
Row4863,N(C(C)C)C(CN(CCN(CC=O)CC=2N(CCC(=O)C=1C=CC=CC=1)C=3C=CC=CC=3N=2)N=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.285235471,1,0,potent feature,492.5710764,,0,3
Row4864,[H][C@](C)(CC(N(N=O)C3=NC(N1N=C(OCC(C)(C)C(F)(F)F)C=C1)=CC=C3C(NS(=O)(=O)C2=CN(C)N=C2C)=O)(C)C)C=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.907829458,0,1,potency-reducing feature,642.6512301,,0,
Row4865,O(C)C(=O)c2cccc(CCN(CCC[C@@](C(C)C)(C#N)c1ccc(OC)c(OC)c1)N=O)c2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.310229892,0,0,"no features from either list, medium",467.5583125,,0,2
Row4866,[H][C@]3(CN(CCCN1CCC=2C=C(OC)C(OC)=CC=2CC1=O)N=O)CC=4C=C(OC)C(OC)=CC3=4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.310569305,0,0,"no features from either list, medium",483.5577174,,0,2
Row4867,[H][C@@]1(OC(=O)c2c(N)c(OCC)c(OCC)c(OCC)c12)[C@]3([H])N(CCc4cc(OC)c(OC)c(OC)c34)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.250236517,1,1,"both, medium but review",531.5559322,,0,4
Row4868,ONC(CCCCCCN(C(N1CCN(CC1)N=O)=O)C=2C=CC(=CC=2)C=3C=CC=4C=NN(C)C=4C=3)=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.384682849,0,0,"no features from either list, medium",507.5857204,,0,3
Row4869,N4CC6(N3C5=NC(N(N=O)C2=NC=C(N1CCN(CC1)C(C)C)C=C2)=NC=C5C=C3C4=O)CCCCC6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9.705838454,0,1,potency-reducing feature,503.600317,,0,
Row4870,N3CC5(N2C4=NC(NC1=NC=C(N(CCN(CC=O)C(C)C)N=O)C=C1)=NC=C4C=C2C3=O)CCCCC5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.639893602,0,1,potency-reducing feature,519.5997219,,0,4
Row4871,N3CC5(N2C4=NC(NC1=NC=C(N(CCN(C(C)C)N=O)CC=O)C=C1)=NC=C4C=C2C3=O)CCCCC5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.106809354,0,1,potency-reducing feature,519.5997219,,0,3
Row4872,[H][C@]14Oc5c(O)ccc6CC([C@]2(CC[C@@]1(OC)[C@@]([H])(C2)C(O)(C)C)[C@@]4(CCN(CC3CC3)N=O)c56)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.817176861,0,0,"no features from either list, medium",470.5589549,,0,1
Row4873,[H][C@]24Oc5c(O)ccc6C[C@@]([H])(N(CC1CC1)N=O)[C@]3(CC[C@]2(OC)[C@@]([H])(C3)C(O)(C)C)[C@@]4(CC=O)c56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.152629167,0,1,potency-reducing feature,470.5589549,,0,3
Row4874,O(CCCCN1CCN(CC1)N=O)c4ccccc4[C@]2(Sc3ccccc3N(C)C2=O)C(C)C,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.462169385,0,0,"no features from either list, medium",482.6389336,,0,3
Row4875,O(C(C)C)c3ccccc3N(CCN(Cc2cccc(C(N1CCCCC1)=O)c2)N=O)CC=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.441236292,1,0,potent feature,466.5735515,134208-17-6,1,1
Row4876,O(C(C)C)c3ccccc3N(CCN(CC=O)Cc2cccc(C(N1CCCCC1)=O)c2)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.074970169,0,1,potency-reducing feature,466.5735515,134208-17-6,1,4
Row4877,Oc1c(CN(CC)CC)cc(cc1CC=C)-c2cc(CN(CC)N=O)c(O)c(CC=C)c2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.860851154,1,0,potent feature,437.5753841,493-75-4,1,0
Row4878,[H][C@]2(N(C)N=O)CC4=CN(C(C)C)C3=CC=CC([C@@]2([H])C[C@@]([H])(C=O)C(OC1CCC(OC)CC1)=O)=C34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.578044777,1,1,"both, medium but review",469.574194,108674-86-8,1,3
Row4879,[H][C@](CN(C)N=O)(C[C@@]1([H])C(CC3=CN(C(C)C)C2=CC=CC1=C23)=O)C(OC4CCC(OC)CC4)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.075007861,1,0,potent feature,469.574194,108674-86-8,1,1
Row4880,O(C)c2ccc(CCN(CCCC(C(C)C)(C#N)c1ccc(OC)c(OC)c1)N=O)cc2OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.039896146,0,0,"no features from either list, medium",469.574194,,0,2
Row4881,O(C)c2ccc(CCN(CCC[C@](C(C)C)(C#N)c1ccc(OC)c(OC)c1)N=O)cc2OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.039896146,0,0,"no features from either list, medium",469.574194,,0,2
Row4882,[H][C@]1(NCCc2cc(OC)c(OC)cc12)CCCC[C@@]3([H])N(CCc4cc(OC)c(OC)cc34)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.956388024,1,1,"both, medium but review",469.574194,22407-74-5,1,4
Row4883,[H][C@@]1(NCCc2cc(OC)c(OC)cc12)CCCC[C@]3([H])N(CCc4cc(OC)c(OC)cc34)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.956388024,1,1,"both, medium but review",469.574194,22407-74-5,1,4
Row4884,OC(NC=1C(C(C)C)=CC=CC=1C(C)C)=NCC2(CCCC2)C3=CC=C(N(C)N=O)C=C3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.476690731,1,1,"both, medium but review",436.5906232,,0,2
